-78.699997, -697.299988, -2.542000 , 58.855057, -689.352539, -2.449713 , 110.994339, -81.638298, -0.092288 , 3.204272, -0.131170, 3.060261, -0.073715
-96.900002, -708.799988, -2.608000 , 41.552811, -702.715149, -2.518224 , 115.964302, -75.884712, -0.089776 , 3.208147, -0.118529, 3.071766, -0.068512
-115.500000, -719.099976, -2.666000 , 22.997435, -715.238647, -2.577563 , 119.109505, -70.776932, -0.088437 , 3.338161, -0.115152, 3.209823, -0.059339
-134.800003, -728.299988, -2.725000 , 2.831270, -727.258911, -2.630585 , 120.558311, -66.401382, -0.094415 , 3.465900, -0.113010, 3.290356, -0.053022
-154.399994, -736.400024, -2.779000 , -17.992250, -738.367065, -2.672513 , 120.784424, -63.419754, -0.106487 , 3.591892, -0.118326, 3.221328, -0.041928
-174.500000, -743.400024, -2.829000 , -39.257050, -748.747559, -2.702417 , 120.134995, -62.344471, -0.126583 , 3.714240, -0.130139, 3.301861, -0.029904
-195.399994, -749.500000, -2.891000 , -58.405701, -757.466187, -2.726241 , 122.131836, -62.567646, -0.164759 , 3.831980, -0.150639, 3.554965, -0.023824
-216.500000, -754.200012, -2.946000 , -77.872734, -765.823242, -2.745940 , 123.437920, -64.153679, -0.200060 , 4.067396, -0.190547, 3.623993, -0.019699
-237.800003, -758.099976, -2.978000 , -97.129707, -773.607727, -2.768930 , 125.368546, -65.660835, -0.209069 , 4.041203, -0.226514, 3.313365, -0.022990
-259.200012, -761.400024, -3.003000 , -116.723419, -780.945801, -2.797569 , 127.535828, -66.454697, -0.205431 , 4.033873, -0.236147, 3.497441, -0.028638
-280.500000, -764.000000, -3.029000 , -137.206955, -787.841309, -2.836176 , 129.492828, -65.824852, -0.192824 , 4.037167, -0.232834, 3.658508, -0.038607
-302.100006, -766.299988, -3.047000 , -157.747360, -793.792725, -2.882968 , 132.520584, -63.496704, -0.164032 , 4.047615, -0.219963, 3.566470, -0.046793
-323.600006, -768.200012, -3.060000 , -178.278992, -798.755554, -2.925878 , 135.412720, -60.952721, -0.134122 , 4.068924, -0.190201, 3.543460, -0.042910
-345.000000, -769.799988, -3.072000 , -199.083405, -802.861694, -2.967577 , 137.988632, -57.826180, -0.104423 , 4.087474, -0.159234, 3.612489, -0.041700
